Question,Grade,Grader,Answer_Type,Course,Discipline,Knowledge Dimension,Cognitive Process Dimension,Math,Code,Author_Book,Trick
10,10,Grader3,GPT,"Computer Systems
Organization",Computer Science,procedural,apply,N,Y,N,N
1,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,5,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,3,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,3.75,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,3,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,0,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,2.5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,0,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,0,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
1,0,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,7,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,3,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,2.5,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,7,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,6,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,2.5,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,6,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,2.5,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,7.5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
2,7.5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,7,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
3,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,5,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,6,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,7.5,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,9,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,7.5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,9,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
4,7.5,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,4,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,5,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,2,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,0,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
5,9,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,conceptual,understand,N,N,N,N
6,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
6,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
7,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
8,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,0,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,0,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,0,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
9,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,Human,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader1,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader2,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
10,10,Grader3,GPT,"Quantiative Synthetic
Biology",Engineering,factual,remember,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader2,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader2,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader2,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader2,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader1,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,6,Grader2,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,6,Grader2,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,remember,N,N,N,N
1,10,Grader3,Human,Social Psychology,Psychology,factual,understand,N,N,N,N
1,6,Grader1,GPT,Social Psychology,Psychology,factual,remember,N,N,N,N
1,6,Grader1,GPT,Social Psychology,Psychology,factual,understand,N,N,N,N
1,6,Grader2,GPT,Social Psychology,Psychology,factual,remember,N,N,N,N
1,6,Grader2,GPT,Social Psychology,Psychology,factual,understand,N,N,N,N
1,6,Grader3,GPT,Social Psychology,Psychology,factual,remember,N,N,N,N
1,6,Grader3,GPT,Social Psychology,Psychology,factual,understand,N,N,N,N
